Player Name,Year,Salary
Kevin Durant,2018,25000000.0
Al Horford,2018,27734405.0
Mike Conley,2018,28530608.0
Jeff Green,2018,2116955.0
Corey Brewer,2018,8105615.0
Brandan Wright,2018,5955760.0
Joakim Noah,2018,17765000.0
Spencer Hawes,2018,2007058.0
Thaddeus Young,2018,12921348.0
Nick Young,2018,5192000.0
Marco Belinelli,2018,7082277.0
Jason Smith,2018,5225000.0
Jared Dudley,2018,10000000.0
Wilson Chandler,2018,12016854.0
Aaron Brooks,2018,2116955.0
Arron Afflalo,2018,5328652.0
Ian Mahinmi,2018,16000000.0
Ramon Sessions,2018,2986463.0
Marcin Gortat,2018,12782609.0
Josh McRoberts,2018,6021175.0
CJ Watson,2018,1000000.0
Derrick Rose,2018,2533488.0
Michael Beasley,2018,2116955.0
Russell Westbrook,2018,28299399.0
Kevin Love,2018,22642350.0
Marc Gasol,2018,22642350.0
Danilo Gallinari,2018,20559599.0
Eric Gordon,2018,12943020.0
DJ Augustin,2018,7250000.0
Brook Lopez,2018,22642350.0
Jerryd Bayless,2018,9000000.0
Jason Thompson,2018,893333.0
Brandon Rush,2018,119601.0
Goran Dragic,2018,17000450.0
Robin Lopez,2018,13788500.0
Marreese Speights,2018,2116955.0
JaVale McGee,2018,2116955.0
Alexis Ajinca,2018,4961798.0
Ryan Anderson,2018,19578455.0
Courtney Lee,2018,11747890.0
Kosta Koufos,2018,8393000.0
Nicolas Batum,2018,22434783.0
George Hill,2018,20000000.0
Darrell Arthur,2018,7464912.0
Luc Mbah a Moute,2018,2116955.0
Mario Chalmers,2018,2106407.0
DeAndre Jordan,2018,22642350.0
Bobby Brown,2018,1231500.0
Anthony Tolliver,2018,5290000.0
Blake Griffin,2018,29512900.0
James Harden,2018,28299399.0
Tyreke Evans,2018,3290000.0
Stephen Curry,2018,34682550.0
DeMar DeRozan,2018,27739975.0
Brandon Jennings,2018,380830.0
Gerald Henderson,2018,1000000.0
James Johnson,2018,13734000.0
Jrue Holiday,2018,25686667.0
Ty Lawson,2018,119009.0
Jeff Teague,2018,19000000.0
Darren Collison,2018,10000000.0
Omri Casspi,2018,2106470.0
Serge Ibaka,2018,20061729.0
Taj Gibson,2018,14000000.0
DeMarre Carroll,2018,14800000.0
Wayne Ellington,2018,6270000.0
Jodie Meeks,2018,3290000.0
Danny Green,2018,10000000.0
Jonas Jerebko,2018,4000000.0
Dante Cunningham,2018,2300000.0
Patrick Mills,2018,10714286.0
Wesley Matthews,2018,17884175.0
Garrett Temple,2018,8000000.0
John Wall,2018,18063850.0
Evan Turner,2018,17131148.0
Derrick Favors,2018,12000000.0
Nikola Pekovic,2018,11600000.0
Wesley Johnson,2018,5881260.0
Timofey Mozgov,2018,15280000.0
DeMarcus Cousins,2018,18063850.0
Ekpe Udoh,2018,3200000.0
Greg Monroe,2018,21384175.0
Al-Farouq Aminu,2018,7319035.0
Gordon Hayward,2018,29727900.0
Paul George,2018,19300000.0
Cole Aldrich,2018,7300000.0
Ed Davis,2018,6352531.0
Patrick Patterson,2018,5192000.0
Larry Sanders,2018,5000000.0
Omer Asik,2018,10595505.0
Luke Babbitt,2018,1974159.0
Eric Bledsoe,2018,14500000.0
Avery Bradley,2018,8808989.0
Trevor Booker,2018,9571137.0
Quincy Pondexter,2018,3853931.0
Jordan Crawford,2018,1709538.0
Lance Stephenson,2018,4180000.0
Hassan Whiteside,2018,23775506.0
Jeremy Lin,2018,12000000.0
Ishmael Smith,2018,6000000.0
Patrick Beverley,2018,5513514.0
Jeremy Evans,2018,154059.0
Kyrie Irving,2018,18868626.0
Derrick Williams,2018,104059.0
Enes Kanter,2018,17884176.0
Tristan Thompson,2018,16400000.0
Ricky Rubio,2018,14100000.0
Bismack Biyombo,2018,17000000.0
Brandon Knight,2018,13618750.0
Kemba Walker,2018,12000000.0
Klay Thompson,2018,17826150.0
Alec Burks,2018,10845506.0
Markieff Morris,2018,8000000.0
Marcus Morris,2018,5000000.0
Kawhi Leonard,2018,18868625.0
Nikola Vucevic,2018,12250000.0
Iman Shumpert,2018,10337079.0
Tobias Harris,2018,16000000.0
Kenneth Faried,2018,12921348.0
Reggie Jackson,2018,16000000.0
MarShon Brooks,2018,86118.0
Cory Joseph,2018,7630000.0
Jimmy Butler,2018,18696918.0
Chandler Parsons,2018,23112004.0
E'Twaun Moore,2018,8445024.0
Julyan Stone,2018,1524305.0
Jon Leuer,2018,10497319.0
DeAndre Liggins,2018,1505942.0
Lavoy Allen,2018,3500000.0
Isaiah Thomas,2018,6261394.0
Shelvin Mack,2018,6000000.0
Lance Thomas,2018,6655325.0
Anthony Davis,2018,23775506.0
Michael Kidd-Gilchrist,2018,13000000.0
Bradley Beal,2018,23775506.0
Dion Waiters,2018,12100000.0
Jonas Valanciunas,2018,15460675.0
Mirza Teletovic,2018,10500000.0
Damian Lillard,2018,26153057.0
Harrison Barnes,2018,23112004.0
Terrence Ross,2018,10500000.0
Andre Drummond,2018,23775506.0
Austin Rivers,2018,11825000.0
Meyers Leonard,2018,9904495.0
Jeremy Lamb,2018,7000000.0
John Henson,2018,11422536.0
Moe Harkless,2018,10662922.0
Tyler Zeller,2018,1709538.0
Andrew Nicholson,2018,2844429.0
Evan Fournier,2018,17000000.0
Miles Plumlee,2018,12400000.0
Festus Ezeli,2018,1000000.0
Kyle Singler,2018,4666500.0
Marquis Teague,2018,157944.0
Draymond Green,2018,16400000.0
Kyle O'Quinn,2018,4087500.0
Quincy Acy,2018,1709538.0
Jae Crowder,2018,6796117.0
Will Barton,2018,3533333.0
Mike Scott,2018,1709538.0
Khris Middleton,2018,14100000.0
Kent Bazemore,2018,16910112.0
Darius Miller,2018,2100000.0
Aron Baynes,2018,4300000.0
Justin Holiday,2018,4500000.0
Victor Oladipo,2018,21000000.0
Otto Porter,2018,24773250.0
Cody Zeller,2018,12584270.0
Alex Len,2018,4187599.0
Nerlens Noel,2018,4187599.0
Ben McLemore,2018,5200000.0
Kentavious Caldwell-Pope,2018,17745894.0
Trey Burke,2018,784160.0
CJ McCollum,2018,23962573.0
Michael Carter-Williams,2018,2700000.0
Steven Adams,2018,22471911.0
Kelly Olynyk,2018,12007169.0
Shabazz Muhammad,2018,1924755.0
Giannis Antetokounmpo,2018,22471911.0
Dennis Schroeder,2018,15500000.0
Shane Larkin,2018,1524305.0
Tony Snell,2018,9821429.0
Gorgui Dieng,2018,14112360.0
Scotty Hopson,2018,74158.0
Mason Plumlee,2018,14041096.0
Solomon Hill,2018,12236535.0
Tim Hardaway Jr,2018,16500000.0
Reggie Bullock,2018,2500000.0
Andre Roberson,2018,9259260.0
Rudy Gobert,2018,21224719.0
Allen Crabbe,2018,18500000.0
Dwight Buycks,2018,748160.0
Isaiah Canaan,2018,1113863.0
Matthew Dellavedova,2018,9607500.0
Carrick Felix,2018,140901.0
Robert Covington,2018,16698103.0
Nate Wolters,2018,77250.0
Jeff Withey,2018,593780.0
Ian Clark,2018,1577230.0
Dewayne Dedmon,2018,6900000.0
Mike Muscala,2018,5000000.0
Troy Daniels,2018,3408520.0
Justin Hamilton,2018,1000000.0
Seth Curry,2018,3028410.0
Willie Reed,2018,1471382.0
Vander Blue,2018,77250.0
Andrew Wiggins,2018,7574322.0
Nikola Mirotic,2018,12500000.0
Jabari Parker,2018,6782392.0
Joel Embiid,2018,6100266.0
Aaron Gordon,2018,5504419.0
Dante Exum,2018,4992385.0
Marcus Smart,2018,4538019.0
Bojan Bogdanovic,2018,10500000.0
Julius Randle,2018,4149242.0
Nik Stauskas,2018,3807146.0
Noah Vonleh,2018,4031018.0
Elfrid Payton,2018,3332340.0
Doug McDermott,2018,3294994.0
Zach LaVine,2018,3202217.0
TJ Warren,2018,3152930.0
Adreian Payne,2018,77250.0
Joffrey Lauvergne,2018,1524305.0
Jusuf Nurkic,2018,2947304.0
Lucas Nogueira,2018,2947304.0
James Young,2018,77250.0
Tyler Ennis,2018,1524305.0
Gary Harris,2018,2550055.0
Bruno Caboclo,2018,2451224.0
Rodney Hood,2018,2386864.0
Shabazz Napier,2018,2361359.0
Clint Capela,2018,2334528.0
CJ Wilcox,2018,77250.0
Kyle Anderson,2018,2151704.0
Joe Harris,2018,1524305.0
Jerami Grant,2018,1524305.0
Spencer Dinwiddie,2018,1524305.0
Johnny O'Bryant,2018,1524305.0
Markel Brown,2018,77250.0
Dwight Powell,2018,9003125.0
KJ McDaniels,2018,100000.0
Jordan Clarkson,2018,11562500.0
Tarik Black,2018,3290000.0
James Ennis,2018,3028410.0
Glenn Robinson III,2018,1524305.0
Travis Wear,2018,304051.0
JaKarr Sampson,2018,77250.0
Eric Moreland,2018,1740000.0
Joe Ingles,2018,13636364.0
Lorenzo Brown,2018,77250.0
Langston Galloway,2018,6666667.0
Tyler Johnson,2018,5821260.0
James Michael McAdoo,2018,77250.0
JaMychal Green,2018,8533333.0
Jack Cooley,2018,77250.0
Tim Frazier,2018,2000000.0
David Stockton,2018,192812.0
Larry Drew II,2018,222474.0
Jarell Eddie,2018,166256.0
Sean Kilpatrick,2018,4774445.0
Karl-Anthony Towns,2018,6216840.0
D'Angelo Russell,2018,5562360.0
Jahlil Okafor,2018,4995120.0
Kristaps Porzingis,2018,4503600.0
Nemanja Bjelica,2018,3950000.0
Mario Hezonja,2018,4078320.0
Willie Cauley-Stein,2018,3704160.0
Emmanuel Mudiay,2018,3381480.0
Stanley Johnson,2018,3097800.0
Frank Kaminsky,2018,2847600.0
Justise Winslow,2018,2705040.0
Myles Turner,2018,2483040.0
Trey Lyles,2018,2441400.0
Devin Booker,2018,2319360.0
Cameron Payne,2018,2203440.0
Kelly Oubre,2018,2093040.0
Terry Rozier,2018,1988520.0
Rashad Vaughn,2018,2338653.0
Sam Dekker,2018,1794600.0
Jerian Grant,2018,1713840.0
Delon Wright,2018,1645200.0
Justin Anderson,2018,1579440.0
Bobby Portis,2018,1516320.0
Rondae Hollis-Jefferson,2018,1455720.0
Nikola Jokic,2018,1471382.0
Tyus Jones,2018,1471382.0
Jarell Martin,2018,1471382.0
Boban Marjanovic,2018,5881260.0
Jordan Mickey,2018,1471382.0
Larry Nance Jr,2018,1471382.0
RJ Hunter,2018,77250.0
Chris McCullough,2018,1471382.0
Josh Huestis,2018,1471382.0
Kevon Looney,2018,1471382.0
Richaun Holmes,2018,1471382.0
Joseph Young,2018,1471382.0
Montrezl Harrell,2018,1471382.0
Raul Neto,2018,1471382.0
Norman Powell,2018,1471382.0
Pat Connaughton,2018,1471382.0
Darrun Hilliard,2018,77250.0
Aaron Harrison,2018,174570.0
Cristiano Felicio,2018,7843500.0
Salah Mejri,2018,1471382.0
Anthony Brown,2018,77250.0
Josh Richardson,2018,1471382.0
TJ McConnell,2018,1471382.0
Luis Montero,2018,77250.0
Jonathon Simmons,2018,6300000.0
Treveon Graham,2018,1312611.0
Xavier Munford,2018,77250.0
Alan Williams,2018,6000000.0
Briante Weber,2018,160378.0
John Holland,2018,77250.0
Alex Abrines,2018,5725000.0
Ben Simmons,2018,6168840.0
Brandon Ingram,2018,5519400.0
Jaylen Brown,2018,4956480.0
Dragan Bender,2018,4468800.0
Kris Dunn,2018,4046760.0
Buddy Hield,2018,3675480.0
Jamal Murray,2018,3355320.0
Marquese Chriss,2018,3073800.0
Mindaugas Kuzminskas,2018,3028410.0
Tomas Satoransky,2018,3000000.0
Jakob Poeltl,2018,2825640.0
Thon Maker,2018,3086784.0
Malcolm Delaney,2018,2500000.0
Domantas Sabonis,2018,2550000.0
Taurean Prince,2018,2422560.0
Dario Saric,2018,2422560.0
Georgios Papagiannis,2018,2486757.0
Denzel Valentine,2018,2186400.0
Juan Hernangomez,2018,2076840.0
Wade Baldwin,2018,2254292.0
Henry Ellenson,2018,1780800.0
Malik Beasley,2018,1700640.0
Caris LeVert,2018,1632480.0
DeAndre Bembry,2018,1567200.0
Demetrius Jackson,2018,319266.0
Malachi Richardson,2018,1504560.0
Willy Hernangomez,2018,1435750.0
Deyonta Davis,2018,1312611.0
Timothe Luwawu,2018,1594590.0
Brice Johnson,2018,1331160.0
Pascal Siakam,2018,1312611.0
Skal Labissiere,2018,1312611.0
Livio Jean-Charles,2018,1242240.0
Dejounte Murray,2018,1312611.0
Damian Jones,2018,1312611.0
Isaiah Whitehead,2018,1312611.0
Ivica Zubac,2018,1312611.0
Andrew Harrison,2018,1312611.0
Tyler Ulis,2018,1312611.0
Malcolm Brogdon,2018,1312611.0
Paul Zipser,2018,1312611.0
Jonathan Gibson,2018,74158.0
Troy Williams,2018,1842176.0
AJ Hammons,2018,1312611.0
Michael Gbinije,2018,500000.0
Georges Niang,2018,177250.0
Jake Layman,2018,1312611.0
Joel Bolomboy,2018,708200.0
Gary Payton II,2018,154500.0
Kay Felder,2018,551866.0
Nicolas Brussino,2018,393041.0
Dorian Finney-Smith,2018,1312611.0
Patrick McCaw,2018,1312611.0
Chinanu Onuaku,2018,1312611.0
Diamond Stone,2018,1312611.0
Rodney McGruder,2018,1312611.0
Cheick Diallo,2018,1312611.0
Ron Baker,2018,4328000.0
Marshall Plumlee,2018,77250.0
Derrick Jones,2018,462875.0
Tim Quarterman,2018,96406.0
Davis Bertans,2018,1312611.0
Bryn Forbes,2018,1312611.0
Fred VanVleet,2018,1312611.0
Daniel Ochefu,2018,50000.0
Sheldon Mac,2018,1312611.0
Danuel House,2018,77250.0
Chasson Randle,2018,1312611.0
Yogi Ferrell,2018,1312611.0
Okaro White,2018,1460927.0
Isaiah Taylor,2018,1312611.0
Brandon Paul,2018,815615.0
Marcus Paige,2018,77250.0
Wayne Selden,2018,1312611.0
Quinn Cook,2018,189832.0
Marcus Georges-Hunt,2018,1312611.0
Ryan Arcidiacono,2018,77250.0
Alex Poythress,2018,778668.0
David Nwaba,2018,1312611.0
Kyle Collinsworth,2018,595702.0
James Webb,2018,77250.0
Matt Costello,2018,77250.0
Damion Lee,2018,138239.0
Alex Caruso,2018,77250.0
Jalen Jones,2018,77250.0
Bogdan Bogdanovic,2018,9470614.0
Markelle Fultz,2018,7026240.0
Lonzo Ball,2018,6286560.0
Milos Teodosic,2018,6000000.0
Jayson Tatum,2018,5645400.0
Josh Jackson,2018,5090040.0
De'Aaron Fox,2018,4609200.0
Jonathan Isaac,2018,4186320.0
Lauri Markkanen,2018,3821640.0
Frank Ntilikina,2018,3501120.0
Dennis Smith,2018,3218280.0
Zach Collins,2018,3057240.0
Malik Monk,2018,2904480.0
Luke Kennard,2018,2759280.0
Cedi Osman,2018,2642857.0
Donovan Mitchell,2018,2621280.0
Bam Adebayo,2018,2490360.0
Justin Jackson,2018,2365560.0
Guerschon Yabusele,2018,2247480.0
Justin Patton,2018,2247480.0
DJ Wilson,2018,2135040.0
TJ Leaf,2018,2028360.0
John Collins,2018,1936920.0
Harry Giles,2018,1859400.0
Terrance Ferguson,2018,1785000.0
Jarrett Allen,2018,1713720.0
Ante Zizic,2018,1645200.0
OG Anunoby,2018,1645200.0
Tyler Lydon,2018,1579440.0
Furkan Korkmaz,2018,1465920.0
Caleb Swanigan,2018,1465920.0
Kyle Kuzma,2018,1423560.0
Tony Bradley,2018,1414920.0
Derrick White,2018,1404600.0
Josh Hart,2018,1394520.0
Semi Ojeleye,2018,1291892.0
Frank Mason,2018,1184385.0
Abdel Nader,2018,1167333.0
Damyean Dotson,2018,1100000.0
Wesley Iwundu,2018,1050000.0
Ike Anigbogu,2018,950000.0
Rade Zagorac,2018,950000.0
Ivan Rabb,2018,950000.0
Tyler Dorsey,2018,815615.0
Daniel Theis,2018,815615.0
Dwayne Bacon,2018,815615.0
Maxi Kleber,2018,815615.0
Jordan Bell,2018,815615.0
Zhou Qi,2018,815615.0
Jawun Evans,2018,815615.0
Sindarius Thornwell,2018,815615.0
Thomas Bryant,2018,815615.0
Dillon Brooks,2018,815615.0
Sterling Brown,2018,815615.0
Frank Jackson,2018,815615.0
Dakari Johnson,2018,815615.0
Khem Birch,2018,815615.0
Davon Reed,2018,815615.0
Alfonzo McKinnie,2018,815615.0
Royce O'Neale,2018,815615.0
Antonius Cleveland,2018,384116.0
Cameron Oliver,2018,300000.0
Shaquille Harrison,2018,230399.0
Jaylen Morris,2018,198143.0
Nigel Hayes,2018,193532.0
Omari Johnson,2018,170495.0
Naz Long,2018,167158.0
Rodney Purvis,2018,165887.0
Milton Doyle,2018,127250.0
Walter Lemon Jr,2018,92159.0
Josh Gray,2018,92159.0
Jaylen Johnson,2018,87551.0
CJ Fair,2018,82943.0
Josh Magette,2018,77250.0
Tyler Cavanaugh,2018,77250.0
Andrew White,2018,77250.0
Kadeem Allen,2018,77250.0
Jabari Bird,2018,77250.0
Yakuba Ouattara,2018,77250.0
Jacob Wiley,2018,77250.0
Mangok Mathiang,2018,77250.0
Antonio Blakeney,2018,77250.0
London Perrantes,2018,77250.0
Johnathan Motley,2018,77250.0
Gian Clavell,2018,77250.0
Torrey Craig,2018,77250.0
Monte Morris,2018,77250.0
Reggie Hearn,2018,77250.0
Chris Boucher,2018,77250.0
Edmond Sumner,2018,77250.0
Ben Moore,2018,77250.0
Jamil Wilson,2018,77250.0
CJ Williams,2018,77250.0
Tyrone Wallace,2018,77250.0
Kobi Simmons,2018,77250.0
Vince Hunter,2018,77250.0
Myke Henry,2018,77250.0
Matt Williams,2018,77250.0
Derrick Walton,2018,77250.0
Amile Jefferson,2018,77250.0
Charles Cooke,2018,77250.0
Luke Kornet,2018,77250.0
Isaiah Hicks,2018,77250.0
Daniel Hamilton,2018,77250.0
PJ Dozier,2018,77250.0
Jamel Artis,2018,77250.0
Jacob Pullen,2018,77250.0
Alec Peters,2018,77250.0
Malcolm Miller,2018,77250.0
Eric Griffin,2018,77250.0
Erik McCree,2018,77250.0
Michael Young,2018,77250.0
Devin Robinson,2018,77250.0
Xavier Silas,2018,74158.0
Landry Nnoko,2018,50000.0
VJ Beachem,2018,50000.0
Bronson Koenig,2018,50000.0
Marcus Thornton II,2018,46079.0
Jameel Warney,2018,46079.0
Aaron Jackson,2018,46079.0
Trey McKinney-Jones,2018,46079.0
Andre Ingram,2018,46079.0
Vince Carter,2019,2393887.0
Dirk Nowitzki,2019,5000000.0
Jamal Crawford,2019,4698113.0
Jaren Jackson,2019,5922720.0
Tyson Chandler,2019,13585000.0
Pau Gasol,2019,16800000.0
Zach Randolph,2019,11692308.0
Tony Parker,2019,5000000.0
Nen<U+00A8><U+00BA>,2019,3651480.0
Manu Ginobili,2019,2500000.0
LeBron James,2019,35654150.0
Carmelo Anthony,2019,27928140.0
Chris Bosh,2019,26837720.0
Dwyane Wade,2019,2393887.0
Udonis Haslem,2019,2393887.0
Zaza Pachulia,2019,2393887.0
Kyle Korver,2019,7560000.0
Dwight Howard,2019,24256725.0
Shaun Livingston,2019,8307692.0
Devin Harris,2019,2393887.0
Luol Deng,2019,16747954.0
Andre Iguodala,2019,16000000.0
Al Jefferson,2019,4000000.0
Josh Smith,2019,5331729.0
JR Smith,2019,14720000.0
Trevor Ariza,2019,15000000.0
Marvin Williams,2019,14087500.0
Deron Williams,2019,5474787.0
Chris Paul,2019,35654150.0
Raymond Felton,2019,2393887.0
Jose Calderon,2019,2393887.0
Channing Frye,2019,2393887.0
Gerald Green,2019,1512601.0
Louis Williams,2019,8000000.0
Monta Ellis,2019,2245400.0
Amir Johnson,2019,2393887.0
Ersan Ilyasova,2019,7000000.0
CJ Miles,2019,8333333.0
LaMarcus Aldridge,2019,22347015.0
Rudy Gay,2019,10087200.0
JJ Redick,2019,12250000.0
Thabo Sefolosha,2019,5250000.0
Rajon Rondo,2019,9000000.0
Kyle Lowry,2019,31000000.0
Paul Millsap,2019,29230769.0
Jose Juan Barea,2019,3710850.0
PJ Tucker,2019,7959537.0
Kevin Durant,2019,30000000.0
Al Horford,2019,28928710.0
Mike Conley,2019,30521115.0
Jeff Green,2019,2393887.0
Joakim Noah,2019,18530000.0
Spencer Hawes,2019,2007058.0
Thaddeus Young,2019,13764045.0
Marco Belinelli,2019,6153846.0
Jason Smith,2019,5450000.0
Jared Dudley,2019,9530000.0
Wilson Chandler,2019,12800562.0
Ian Mahinmi,2019,16000000.0
Marcin Gortat,2019,13565218.0
Derrick Rose,2019,2176260.0
Michael Beasley,2019,3500000.0
Russell Westbrook,2019,35665000.0
Kevin Love,2019,24119025.0
Marc Gasol,2019,24119025.0
Danilo Gallinari,2019,21587579.0
Eric Gordon,2019,13500375.0
DJ Augustin,2019,7250000.0
Brook Lopez,2019,3382000.0
Jerryd Bayless,2019,8575916.0
Jason Thompson,2019,893333.0
Goran Dragic,2019,18109175.0
Robin Lopez,2019,14357750.0
JaVale McGee,2019,2393887.0
Alexis Ajinca,2019,5285394.0
Ryan Anderson,2019,20421546.0
Courtney Lee,2019,12253780.0
Kosta Koufos,2019,8739500.0
Nicolas Batum,2019,24000000.0
George Hill,2019,19000000.0
Darrell Arthur,2019,7464912.0
Luc Mbah a Moute,2019,4320500.0
DeAndre Jordan,2019,22897200.0
Anthony Tolliver,2019,5750000.0
Blake Griffin,2019,31873932.0
James Harden,2019,30570000.0
Tyreke Evans,2019,12400000.0
Stephen Curry,2019,37457154.0
DeMar DeRozan,2019,27739975.0
James Johnson,2019,14420700.0
Jrue Holiday,2019,26131111.0
Jeff Teague,2019,19000000.0
Darren Collison,2019,10000000.0
Omri Casspi,2019,2176260.0
Serge Ibaka,2019,21666667.0
Taj Gibson,2019,14000000.0
DeMarre Carroll,2019,15400000.0
Wayne Ellington,2019,6270000.0
Jodie Meeks,2019,3454500.0
Danny Green,2019,10000000.0
Jonas Jerebko,2019,2165481.0
Dante Cunningham,2019,2487000.0
Patrick Mills,2019,11571429.0
Wesley Matthews,2019,18622513.0
Garrett Temple,2019,8000000.0
John Wall,2019,19169800.0
Evan Turner,2019,17868853.0
Derrick Favors,2019,16900000.0
Wesley Johnson,2019,6134000.0
Timofey Mozgov,2019,16000000.0
DeMarcus Cousins,2019,5337000.0
Ekpe Udoh,2019,3360000.0
Greg Monroe,2019,2165481.0
Al-Farouq Aminu,2019,6957105.0
Gordon Hayward,2019,31214295.0
Paul George,2019,30560700.0
Cole Aldrich,2019,2000000.0
Ed Davis,2019,4449000.0
Patrick Patterson,2019,5451600.0
Omer Asik,2019,11286516.0
Eric Bledsoe,2019,15000000.0
Avery Bradley,2019,12000000.0
Quincy Pondexter,2019,2165481.0
Lance Stephenson,2019,4449000.0
Hassan Whiteside,2019,24434262.0
Jeremy Lin,2019,12516746.0
Ishmael Smith,2019,6000000.0
Patrick Beverley,2019,5027028.0
Kyrie Irving,2019,20099189.0
Enes Kanter,2019,18622514.0
Tristan Thompson,2019,17469565.0
Ricky Rubio,2019,14800000.0
Bismack Biyombo,2019,17000000.0
Brandon Knight,2019,14631250.0
Kemba Walker,2019,12000000.0
Klay Thompson,2019,18988725.0
Alec Burks,2019,11536515.0
Markieff Morris,2019,8600000.0
Marcus Morris,2019,5375000.0
Kawhi Leonard,2019,23114066.0
Nikola Vucevic,2019,12750000.0
Iman Shumpert,2019,11011234.0
Tobias Harris,2019,14800000.0
Kenneth Faried,2019,13764045.0
Reggie Jackson,2019,17043478.0
MarShon Brooks,2019,1656092.0
Cory Joseph,2019,7945000.0
Jimmy Butler,2019,19841627.0
Chandler Parsons,2019,24107258.0
E'Twaun Moore,2019,8808685.0
Jon Leuer,2019,10002681.0
Isaiah Thomas,2019,2029463.0
Shelvin Mack,2019,2512601.0
Lance Thomas,2019,7119650.0
Anthony Davis,2019,25434263.0
Michael Kidd-Gilchrist,2019,13000000.0
Bradley Beal,2019,25434262.0
Dion Waiters,2019,12705000.0
Jonas Valanciunas,2019,16539326.0
Mirza Teletovic,2019,10500000.0
Damian Lillard,2019,27977689.0
Harrison Barnes,2019,24107258.0
Terrence Ross,2019,10500000.0
Andre Drummond,2019,25434262.0
Austin Rivers,2019,12650000.0
Meyers Leonard,2019,10595506.0
Jeremy Lamb,2019,7000000.0
John Henson,2019,10577466.0
Moe Harkless,2019,10837079.0
Tyler Zeller,2019,1933941.0
Andrew Nicholson,2019,2844429.0
Evan Fournier,2019,17000000.0
Miles Plumlee,2019,12400000.0
Kyle Singler,2019,1665333.0
Draymond Green,2019,17469565.0
Kyle O'Quinn,2019,4449000.0
Jae Crowder,2019,7305825.0
Will Barton,2019,11830358.0
Mike Scott,2019,4320500.0
Khris Middleton,2019,13000000.0
Kent Bazemore,2019,18089888.0
Darius Miller,2019,2205000.0
Aron Baynes,2019,5193600.0
Justin Holiday,2019,4500000.0
Victor Oladipo,2019,21000000.0
Otto Porter,2019,26011913.0
Cody Zeller,2019,13528090.0
Alex Len,2019,4350000.0
Nerlens Noel,2019,1757429.0
Ben McLemore,2019,5460000.0
Kentavious Caldwell-Pope,2019,12000000.0
CJ McCollum,2019,25759766.0
Michael Carter-Williams,2019,1757429.0
Steven Adams,2019,24157304.0
Kelly Olynyk,2019,12537527.0
Giannis Antetokounmpo,2019,24157304.0
Dennis Schroeder,2019,15500000.0
Tony Snell,2019,10607143.0
Gorgui Dieng,2019,15170787.0
Mason Plumlee,2019,12917808.0
Solomon Hill,2019,12763467.0
Tim Hardaway Jr,2019,17325000.0
Reggie Bullock,2019,2500000.0
Andre Roberson,2019,10000000.0
Rudy Gobert,2019,22741573.0
Allen Crabbe,2019,19332500.0
Isaiah Canaan,2019,1757429.0
Matthew Dellavedova,2019,9607500.0
Robert Covington,2019,10464092.0
Ian Clark,2019,1757429.0
Dewayne Dedmon,2019,6300000.0
Mike Muscala,2019,5000000.0
Troy Daniels,2019,3258539.0
Justin Hamilton,2019,1000000.0
Seth Curry,2019,2795000.0
James Nunnally,2019,1349383.0
DJ Stephens,2019,77250.0
Andrew Wiggins,2019,25467250.0
Nikola Mirotic,2019,12500000.0
Jabari Parker,2019,20000000.0
Joel Embiid,2019,25467250.0
Aaron Gordon,2019,21590909.0
Dante Exum,2019,10600000.0
Marcus Smart,2019,11160716.0
Bojan Bogdanovic,2019,10500000.0
Julius Randle,2019,8641000.0
Nik Stauskas,2019,1621415.0
Noah Vonleh,2019,1621415.0
Elfrid Payton,2019,3000000.0
Doug McDermott,2019,7333334.0
Zach LaVine,2019,19500000.0
TJ Warren,2019,11750000.0
Jusuf Nurkic,2019,11111111.0
Gary Harris,2019,16517857.0
Rodney Hood,2019,3472887.0
Shabazz Napier,2019,1942422.0
Clint Capela,2019,15793104.0
Kyle Anderson,2019,8641000.0
Joe Harris,2019,8333333.0
Jerami Grant,2019,8333333.0
Spencer Dinwiddie,2019,1656092.0
Dwight Powell,2019,9631250.0
Jordan Clarkson,2019,12500000.0
James Ennis,2019,1621415.0
Glenn Robinson III,2019,4075000.0
Joe Ingles,2019,12545455.0
Lorenzo Brown,2019,1621415.0
Langston Galloway,2019,7000000.0
Tyler Johnson,2019,19245370.0
JaMychal Green,2019,7866667.0
Tim Frazier,2019,1621415.0
Karl-Anthony Towns,2019,7839435.0
D'Angelo Russell,2019,7019698.0
Jahlil Okafor,2019,1567007.0
Kristaps Porzingis,2019,5697054.0
Nemanja Bjelica,2019,6500000.0
Mario Hezonja,2019,6500000.0
Willie Cauley-Stein,2019,4696874.0
Emmanuel Mudiay,2019,4294479.0
Stanley Johnson,2019,3940401.0
Frank Kaminsky,2019,3627842.0
Justise Winslow,2019,3448926.0
Myles Turner,2019,3294994.0
Trey Lyles,2019,3364249.0
Devin Booker,2019,3314365.0
Cameron Payne,2019,3263294.0
Kelly Oubre,2019,3208630.0
Terry Rozier,2019,3050389.0
Sam Dekker,2019,2760094.0
Jerian Grant,2019,2639313.0
Delon Wright,2019,2536898.0
Justin Anderson,2019,2516047.0
Bobby Portis,2019,2494346.0
Rondae Hollis-Jefferson,2019,2470356.0
Nikola Jokic,2019,25467250.0
Tyus Jones,2019,2444052.0
Jarell Martin,2019,2416221.0
Boban Marjanovic,2019,9490740.0
