,Player Name,Seasons in NBA,First Season Played,Last Season Played,Birthdate,Birth City,Birth State or Country,College Name,Draft Number Picked,Draft Round,Draft Team,Draft Year,Team (3 Letter),Age,Player Height,Player Weight,Season,Salary,Team City,Team State,Team Name
2488,Joe Strawder,3,1966,1968,1940-09-21,Belle Glade,Florida,Bradley University,34th overall,4th round,Boston Celtics,1964,,,,,,,,,
2489,Roger Strickland,1,1964,1964,1940-09-04,Jacksonville,Florida,Jacksonville University,34th overall,4th round,Boston Celtics,1962,,,,,,,,,
2490,Jermaine Taylor,2,2010,2011,1986-12-08,Tavares,Florida,University of Central Florida,32nd overall,2nd round,Washington Wizards,2009,HOU,23.0,193.04,95.25432,2009-10,725000.0,Houston,Texas,Houston Rockets
2491,Jermaine Taylor,2,2010,2011,1986-12-08,Tavares,Florida,University of Central Florida,32nd overall,2nd round,Washington Wizards,2009,SAC,24.0,193.04,95.25432,2010-11,780871.0,Sacramento,California,Sacramento Kings
2492,Jim Thomas,4,1984,1991,1960-10-19,Lakeland,Florida,Indiana University,40th overall,2nd round,Indiana Pacers,1983,,,,,,,,,
2493,Otis Thorpe,17,1985,2001,1962-08-05,Boynton Beach,Florida,Providence College,9th overall,1st round,Kansas City Kings,1984,MIA,37.0,208.28,111.583632,1999-00,,Miami,Florida,Miami Heat
2494,Otis Thorpe,17,1985,2001,1962-08-05,Boynton Beach,Florida,Providence College,9th overall,1st round,Kansas City Kings,1984,CHH,38.0,208.28,112.490816,2000-01,2200000.0,Charlotte,North Carolina,Charlotte Hornets
2495,David Vanterpool,1,2001,2001,1973-03-31,Daytona Beach,Florida,St. Bonaventure University,,,,,WAS,28.0,195.58,90.7184,2000-01,,Washington DC,Washington DC,Washington Wizards
2496,Darius Washington,1,2008,2008,1985-12-06,Winter Park,Florida,University of Memphis,,,,,SAS,22.0,187.96,88.45044,2007-08,154847.0,San Antonio,Texas,San Antonio Spurs
2497,Walt Wesley,10,1967,1976,1945-01-25,Fort Myers,Florida,University of Kansas,6th overall,1st round,Cincinnati Royals,1966,,,,,,,,,
2498,Okaro White,3,2017,2019,1992-08-13,Clearwater,Florida,Florida State University,,,,,MIA,24.0,203.2,92.532768,2016-17,310995.0,Miami,Florida,Miami Heat
2499,Okaro White,3,2017,2019,1992-08-13,Clearwater,Florida,Florida State University,,,,,CLE,25.0,203.2,97.52228,2017-18,1460927.0,Cleveland,Ohio,Cleveland Cavaliers
2500,Okaro White,3,2017,2019,1992-08-13,Clearwater,Florida,Florida State University,,,,,WAS,26.0,203.2,92.98636,2018-19,,Washington DC,Washington DC,Washington Wizards
2501,Bob Williams,2,1956,1957,1931-05-12,Pensacola,Florida,Florida Agricultural and Mechanical University,,,,,,,,,,,,,
2502,Lorenzo Williams,7,1993,2000,1969-07-15,Ocala,Florida,Stetson University,,,,,WAS,30.0,205.74,90.7184,1999-00,,Washington DC,Washington DC,Washington Wizards
2503,Matt Williams,1,2018,2018,1993-10-14,Orlando,Florida,University of Central Florida,,,,,,,,,,,,,
2504,Shareef Abdur-Rahim,12,1997,2008,1976-12-11,Marietta,Georgia,University of California,3rd overall,1st round,Vancouver Grizzlies,1996,VAN,23.0,205.74,104.32616,1999-00,,Memphis,Tennessee,Memphis Grizzlies
2505,Shareef Abdur-Rahim,12,1997,2008,1976-12-11,Marietta,Georgia,University of California,3rd overall,1st round,Vancouver Grizzlies,1996,VAN,24.0,205.74,104.32616,2000-01,10130000.0,Memphis,Tennessee,Memphis Grizzlies
2506,Shareef Abdur-Rahim,12,1997,2008,1976-12-11,Marietta,Georgia,University of California,3rd overall,1st round,Vancouver Grizzlies,1996,ATL,25.0,205.74,104.32616,2001-02,11250000.0,Atlanta,Georgia,Atlanta Hawks
2507,Shareef Abdur-Rahim,12,1997,2008,1976-12-11,Marietta,Georgia,University of California,3rd overall,1st round,Vancouver Grizzlies,1996,ATL,26.0,205.74,108.86208,2002-03,12375000.0,Atlanta,Georgia,Atlanta Hawks
2508,Shareef Abdur-Rahim,12,1997,2008,1976-12-11,Marietta,Georgia,University of California,3rd overall,1st round,Vancouver Grizzlies,1996,POR,27.0,205.74,111.13004,2003-04,13500000.0,Portland,Oregon,Portland Trail Blazers
2509,Shareef Abdur-Rahim,12,1997,2008,1976-12-11,Marietta,Georgia,University of California,3rd overall,1st round,Vancouver Grizzlies,1996,POR,28.0,205.74,111.13004,2004-05,14625000.0,Portland,Oregon,Portland Trail Blazers
2510,Shareef Abdur-Rahim,12,1997,2008,1976-12-11,Marietta,Georgia,University of California,3rd overall,1st round,Vancouver Grizzlies,1996,SAC,29.0,205.74,111.13004,2005-06,5000000.0,Sacramento,California,Sacramento Kings
2511,Shareef Abdur-Rahim,12,1997,2008,1976-12-11,Marietta,Georgia,University of California,3rd overall,1st round,Vancouver Grizzlies,1996,SAC,30.0,205.74,111.13004,2006-07,5400000.0,Sacramento,California,Sacramento Kings
2512,Shareef Abdur-Rahim,12,1997,2008,1976-12-11,Marietta,Georgia,University of California,3rd overall,1st round,Vancouver Grizzlies,1996,SAC,31.0,205.74,111.13004,2007-08,5800000.0,Sacramento,California,Sacramento Kings
2513,Don Adams,7,1971,1977,1947-11-27,Atlanta,Georgia,Northwestern University,120th overall,8th round,San Diego Rockets,1970,,,,,,,,,
2514,Jordan Adams,2,2015,2016,1994-07-08,Atlanta,Georgia,"University of California, Los Angeles",22nd overall,1st round,Memphis Grizzlies,2014,MEM,20.0,195.58,94.800728,2014-15,1344120.0,Memphis,Tennessee,Memphis Grizzlies
2515,Jordan Adams,2,2015,2016,1994-07-08,Atlanta,Georgia,"University of California, Los Angeles",22nd overall,1st round,Memphis Grizzlies,2014,MEM,21.0,195.58,94.800728,2015-16,1404600.0,Memphis,Tennessee,Memphis Grizzlies
2516,Morris Almond,3,2008,2012,1985-02-02,Dalton,Georgia,Rice University,25th overall,1st round,Utah Jazz,2007,UTA,23.0,198.12,102.0582,2007-08,1005960.0,Salt Lake City,Utah,Utah Jazz
2517,Morris Almond,3,2008,2012,1985-02-02,Dalton,Georgia,Rice University,25th overall,1st round,Utah Jazz,2007,UTA,24.0,198.12,102.0582,2008-09,1081440.0,Salt Lake City,Utah,Utah Jazz
2518,Morris Almond,3,2008,2012,1985-02-02,Dalton,Georgia,Rice University,25th overall,1st round,Utah Jazz,2007,WAS,27.0,198.12,102.0582,2011-12,,Washington DC,Washington DC,Washington Wizards
2519,Al-Farouq Aminu,11,2011,2021,1990-09-21,Atlanta,Georgia,Wake Forest University,8th overall,1st round,Los Angeles Clippers,2010,LAC,20.0,205.74,97.52228,2010-11,2563320.0,Los Angeles,California,LA Clippers
2520,Al-Farouq Aminu,11,2011,2021,1990-09-21,Atlanta,Georgia,Wake Forest University,8th overall,1st round,Los Angeles Clippers,2010,NOH,21.0,205.74,97.52228,2011-12,2755560.0,New Orleans,Louisiana,New Orleans Pelicans
2521,Al-Farouq Aminu,11,2011,2021,1990-09-21,Atlanta,Georgia,Wake Forest University,8th overall,1st round,Los Angeles Clippers,2010,NOH,22.0,205.74,97.52228,2012-13,2947800.0,New Orleans,Louisiana,New Orleans Pelicans
2522,Al-Farouq Aminu,11,2011,2021,1990-09-21,Atlanta,Georgia,Wake Forest University,8th overall,1st round,Los Angeles Clippers,2010,NOP,23.0,205.74,97.52228,2013-14,3700000.0,New Orleans,Louisiana,New Orleans Pelicans
2523,Al-Farouq Aminu,11,2011,2021,1990-09-21,Atlanta,Georgia,Wake Forest University,8th overall,1st round,Los Angeles Clippers,2010,DAL,24.0,205.74,97.52228,2014-15,981084.0,Dallas,Texas,Dallas Mavericks
2524,Al-Farouq Aminu,11,2011,2021,1990-09-21,Atlanta,Georgia,Wake Forest University,8th overall,1st round,Los Angeles Clippers,2010,POR,25.0,205.74,97.52228,2015-16,8042895.0,Portland,Oregon,Portland Trail Blazers
2525,Al-Farouq Aminu,11,2011,2021,1990-09-21,Atlanta,Georgia,Wake Forest University,8th overall,1st round,Los Angeles Clippers,2010,POR,26.0,205.74,99.79024,2016-17,7680965.0,Portland,Oregon,Portland Trail Blazers
2526,Al-Farouq Aminu,11,2011,2021,1990-09-21,Atlanta,Georgia,Wake Forest University,8th overall,1st round,Los Angeles Clippers,2010,POR,27.0,205.74,99.79024,2017-18,7319035.0,Portland,Oregon,Portland Trail Blazers
2527,Al-Farouq Aminu,11,2011,2021,1990-09-21,Atlanta,Georgia,Wake Forest University,8th overall,1st round,Los Angeles Clippers,2010,POR,28.0,205.74,99.79024,2018-19,6957105.0,Portland,Oregon,Portland Trail Blazers
2528,Al-Farouq Aminu,11,2011,2021,1990-09-21,Atlanta,Georgia,Wake Forest University,8th overall,1st round,Los Angeles Clippers,2010,ORL,29.0,203.2,99.79024,2019-20,9258000.0,Orlando,Florida,Orlando Magic
2529,Shandon Anderson,10,1997,2006,1973-12-31,Atlanta,Georgia,University of Georgia,54th overall,2nd round,Utah Jazz,1996,HOU,26.0,198.12,95.25432,1999-00,,Houston,Texas,Houston Rockets
2530,Shandon Anderson,10,1997,2006,1973-12-31,Atlanta,Georgia,University of Georgia,54th overall,2nd round,Utah Jazz,1996,HOU,27.0,198.12,95.25432,2000-01,2200000.0,Houston,Texas,Houston Rockets
2531,Shandon Anderson,10,1997,2006,1973-12-31,Atlanta,Georgia,University of Georgia,54th overall,2nd round,Utah Jazz,1996,NYK,28.0,198.12,95.25432,2001-02,5500000.0,New York,New York,New York Knicks
2532,Shandon Anderson,10,1997,2006,1973-12-31,Atlanta,Georgia,University of Georgia,54th overall,2nd round,Utah Jazz,1996,NYK,29.0,198.12,95.25432,2002-03,6100000.0,New York,New York,New York Knicks
2533,Shandon Anderson,10,1997,2006,1973-12-31,Atlanta,Georgia,University of Georgia,54th overall,2nd round,Utah Jazz,1996,NYK,30.0,198.12,95.25432,2003-04,6700000.0,New York,New York,New York Knicks
2534,Shandon Anderson,10,1997,2006,1973-12-31,Atlanta,Georgia,University of Georgia,54th overall,2nd round,Utah Jazz,1996,MIA,31.0,198.12,95.25432,2004-05,8173699.0,Miami,Florida,Miami Heat
2535,Shandon Anderson,10,1997,2006,1973-12-31,Atlanta,Georgia,University of Georgia,54th overall,2nd round,Utah Jazz,1996,MIA,32.0,198.12,97.52228,2005-06,8935000.0,Miami,Florida,Miami Heat
2536,Tate Armstrong,2,1978,1979,1955-10-05,Moultrie,Georgia,Duke University,13th overall,1st round,Chicago Bulls,1977,,,,,,,,,
2537,William Avery,3,2000,2002,1979-08-08,Augusta,Georgia,Duke University,14th overall,1st round,Minnesota Timberwolves,1999,MIN,20.0,187.96,81.64656,1999-00,,Minneapolis,Minnesota,Minnesota Timberwolves
2538,William Avery,3,2000,2002,1979-08-08,Augusta,Georgia,Duke University,14th overall,1st round,Minnesota Timberwolves,1999,MIN,21.0,187.96,89.357624,2000-01,1286160.0,Minneapolis,Minnesota,Minnesota Timberwolves
2539,William Avery,3,2000,2002,1979-08-08,Augusta,Georgia,Duke University,14th overall,1st round,Minnesota Timberwolves,1999,MIN,22.0,187.96,89.357624,2001-02,1375920.0,Minneapolis,Minnesota,Minnesota Timberwolves
2540,James Bailey,9,1980,1988,1957-05-21,Dublin,Georgia,Rutgers University,6th overall,1st round,Seattle SuperSonics,1979,,,,,,,,,
2541,Al Beard,1,1968,1968,1942-04-27,Fort Valley,Georgia,Norfolk State University,,,,,,,,,,,,,
2542,Malik Beasley,6,2017,2022,1996-11-26,Atlanta,Georgia,Florida State University,19th overall,1st round,Denver Nuggets,2016,DEN,20.0,195.58,88.904032,2016-17,1627320.0,Denver,Colorado,Denver Nuggets
2543,Malik Beasley,6,2017,2022,1996-11-26,Atlanta,Georgia,Florida State University,19th overall,1st round,Denver Nuggets,2016,DEN,21.0,195.58,88.904032,2017-18,1700640.0,Denver,Colorado,Denver Nuggets
2544,Malik Beasley,6,2017,2022,1996-11-26,Atlanta,Georgia,Florida State University,19th overall,1st round,Denver Nuggets,2016,DEN,22.0,195.58,88.45044,2018-19,1773840.0,Denver,Colorado,Denver Nuggets
2545,Malik Beasley,6,2017,2022,1996-11-26,Atlanta,Georgia,Florida State University,19th overall,1st round,Denver Nuggets,2016,MIN,23.0,193.04,84.821704,2019-20,2731714.0,Minneapolis,Minnesota,Minnesota Timberwolves
2546,Jaron Blossomgame,1,2019,2019,1993-09-16,Atlanta,Georgia,Clemson University,59th overall,2nd round,San Antonio Spurs,2017,CLE,25.0,203.2,99.79024,2018-19,,Cleveland,Ohio,Cleveland Cavaliers
2547,Ray Blume,1,1982,1982,1958-09-23,Valdosta,Georgia,Oregon State University,36th overall,2nd round,Indiana Pacers,1981,,,,,,,,,
2548,Brandon Boston Jr,1,2022,2022,2001-11-28,Norcross,Georgia,,,,,,,,,,,,,,
2549,Jamison Brewer,4,2002,2005,1980-11-19,East Point,Georgia,Auburn University,41st overall,2nd round,Indiana Pacers,2001,IND,21.0,187.96,80.73937600000001,2001-02,332817.0,Indianapolis,Indiana,Indiana Pacers
2550,Jamison Brewer,4,2002,2005,1980-11-19,East Point,Georgia,Auburn University,41st overall,2nd round,Indiana Pacers,2001,IND,22.0,193.04,83.46092800000001,2002-03,512435.0,Indianapolis,Indiana,Indiana Pacers
2551,Jamison Brewer,4,2002,2005,1980-11-19,East Point,Georgia,Auburn University,41st overall,2nd round,Indiana Pacers,2001,IND,23.0,193.04,83.46092800000001,2003-04,638679.0,Indianapolis,Indiana,Indiana Pacers
2552,Jamison Brewer,4,2002,2005,1980-11-19,East Point,Georgia,Auburn University,41st overall,2nd round,Indiana Pacers,2001,NYK,24.0,193.04,88.45044,2004-05,720046.0,New York,New York,New York Knicks
2553,Malcolm Brogdon,6,2017,2022,1992-12-11,Atlanta,Georgia,University of Virginia,36th overall,2nd round,Milwaukee Bucks,2016,MIL,24.0,195.58,97.52228,2016-17,875000.0,Milwaukee,Wisconsin,Milwaukee Bucks
2554,Malcolm Brogdon,6,2017,2022,1992-12-11,Atlanta,Georgia,University of Virginia,36th overall,2nd round,Milwaukee Bucks,2016,MIL,25.0,195.58,97.52228,2017-18,1312611.0,Milwaukee,Wisconsin,Milwaukee Bucks
2555,Malcolm Brogdon,6,2017,2022,1992-12-11,Atlanta,Georgia,University of Virginia,36th overall,2nd round,Milwaukee Bucks,2016,MIL,26.0,195.58,103.872568,2018-19,1544951.0,Milwaukee,Wisconsin,Milwaukee Bucks
2556,Malcolm Brogdon,6,2017,2022,1992-12-11,Atlanta,Georgia,University of Virginia,36th overall,2nd round,Milwaukee Bucks,2016,IND,27.0,195.58,103.872568,2019-20,20000000.0,Indianapolis,Indiana,Indiana Pacers
2557,Jaylen Brown,6,2017,2022,1996-10-24,Marietta,Georgia,University of California,3rd overall,1st round,Boston Celtics,2016,BOS,20.0,200.66,102.0582,2016-17,4743000.0,Boston,Massachusetts,Boston Celtics
2558,Jaylen Brown,6,2017,2022,1996-10-24,Marietta,Georgia,University of California,3rd overall,1st round,Boston Celtics,2016,BOS,21.0,200.66,102.0582,2017-18,4956480.0,Boston,Massachusetts,Boston Celtics
2559,Jaylen Brown,6,2017,2022,1996-10-24,Marietta,Georgia,University of California,3rd overall,1st round,Boston Celtics,2016,BOS,22.0,200.66,99.79024,2018-19,5169960.0,Boston,Massachusetts,Boston Celtics
2560,Jaylen Brown,6,2017,2022,1996-10-24,Marietta,Georgia,University of California,3rd overall,1st round,Boston Celtics,2016,BOS,23.0,198.12,101.151016,2019-20,6534829.0,Boston,Massachusetts,Boston Celtics
2561,Lorenzo Brown,5,2014,2019,1990-08-26,Roswell,Georgia,North Carolina State University,52nd overall,2nd round,Minnesota Timberwolves,2013,PHI,23.0,195.58,88.45044,2013-14,,Philadelphia,Pennsylvania,Philadelphia 76ers
2562,Lorenzo Brown,5,2014,2019,1990-08-26,Roswell,Georgia,North Carolina State University,52nd overall,2nd round,Minnesota Timberwolves,2013,MIN,24.0,195.58,85.728888,2014-15,390082.0,Minneapolis,Minnesota,Minnesota Timberwolves
2563,Lorenzo Brown,5,2014,2019,1990-08-26,Roswell,Georgia,North Carolina State University,52nd overall,2nd round,Minnesota Timberwolves,2013,DET,25.0,195.58,85.728888,2015-16,222888.0,Detroit,Michigan,Detroit Pistons
2564,Lorenzo Brown,5,2014,2019,1990-08-26,Roswell,Georgia,North Carolina State University,52nd overall,2nd round,Minnesota Timberwolves,2013,TOR,27.0,195.58,85.728888,2017-18,77250.0,Toronto,Canada,Toronto Raptors
2565,Lorenzo Brown,5,2014,2019,1990-08-26,Roswell,Georgia,North Carolina State University,52nd overall,2nd round,Minnesota Timberwolves,2013,TOR,28.0,195.58,85.728888,2018-19,1621415.0,Toronto,Canada,Toronto Raptors
2566,Raymond Brown,1,1990,1990,1965-07-05,Atlanta,Georgia,"Mississippi State University, University of Idaho",,,,,,,,,,,,,
2567,Elijah Bryant,1,2021,2021,1995-04-19,Gwinnett,Georgia,,,,,,,,,,,,,,
2568,Kentavious Caldwell-Pope,9,2014,2022,1993-02-18,Thomaston,Georgia,University of Georgia,8th overall,1st round,Detroit Pistons,2013,DET,21.0,195.58,92.98636,2013-14,2653080.0,Detroit,Michigan,Detroit Pistons
2569,Kentavious Caldwell-Pope,9,2014,2022,1993-02-18,Thomaston,Georgia,University of Georgia,8th overall,1st round,Detroit Pistons,2013,DET,22.0,195.58,92.98636,2014-15,2772480.0,Detroit,Michigan,Detroit Pistons
2570,Kentavious Caldwell-Pope,9,2014,2022,1993-02-18,Thomaston,Georgia,University of Georgia,8th overall,1st round,Detroit Pistons,2013,DET,23.0,195.58,92.98636,2015-16,2891760.0,Detroit,Michigan,Detroit Pistons
2571,Kentavious Caldwell-Pope,9,2014,2022,1993-02-18,Thomaston,Georgia,University of Georgia,8th overall,1st round,Detroit Pistons,2013,DET,24.0,195.58,92.98636,2016-17,3678319.0,Detroit,Michigan,Detroit Pistons
2572,Kentavious Caldwell-Pope,9,2014,2022,1993-02-18,Thomaston,Georgia,University of Georgia,8th overall,1st round,Detroit Pistons,2013,LAL,25.0,195.58,92.98636,2017-18,17745894.0,Los Angeles,California,Los Angeles Lakers
2573,Kentavious Caldwell-Pope,9,2014,2022,1993-02-18,Thomaston,Georgia,University of Georgia,8th overall,1st round,Detroit Pistons,2013,LAL,26.0,195.58,92.98636,2018-19,12000000.0,Los Angeles,California,Los Angeles Lakers
2574,Kentavious Caldwell-Pope,9,2014,2022,1993-02-18,Thomaston,Georgia,University of Georgia,8th overall,1st round,Detroit Pistons,2013,LAL,27.0,195.58,92.532768,2019-20,8089282.0,Los Angeles,California,Los Angeles Lakers
2575,Wendell Carter Jr,4,2019,2022,1999-04-16,Atlanta,Georgia,Duke University,7th overall,1st round,Chicago Bulls,2018,CHI,20.0,208.28,115.66596,2018-19,,Chicago,Illinois,Chicago Bulls
2576,Wendell Carter Jr,4,2019,2022,1999-04-16,Atlanta,Georgia,Duke University,7th overall,1st round,Chicago Bulls,2018,CHI,21.0,205.74,122.46984,2019-20,5201400.0,Chicago,Illinois,Chicago Bulls
2577,Kelvin Cato,10,1998,2007,1974-08-26,Atlanta,Georgia,"University of South Alabama, Iowa State University",15th overall,1st round,Dallas Mavericks,1997,HOU,25.0,210.82,115.66596,1999-00,,Houston,Texas,Houston Rockets
2578,Kelvin Cato,10,1998,2007,1974-08-26,Atlanta,Georgia,"University of South Alabama, Iowa State University",15th overall,1st round,Dallas Mavericks,1997,HOU,26.0,210.82,115.66596,2000-01,5330000.0,Houston,Texas,Houston Rockets
2579,Kelvin Cato,10,1998,2007,1974-08-26,Atlanta,Georgia,"University of South Alabama, Iowa State University",15th overall,1st round,Dallas Mavericks,1997,HOU,27.0,210.82,115.66596,2001-02,6048000.0,Houston,Texas,Houston Rockets
2580,Kelvin Cato,10,1998,2007,1974-08-26,Atlanta,Georgia,"University of South Alabama, Iowa State University",15th overall,1st round,Dallas Mavericks,1997,HOU,28.0,210.82,124.7378,2002-03,6696000.0,Houston,Texas,Houston Rockets
2581,Kelvin Cato,10,1998,2007,1974-08-26,Atlanta,Georgia,"University of South Alabama, Iowa State University",15th overall,1st round,Dallas Mavericks,1997,HOU,29.0,210.82,124.7378,2003-04,7344000.0,Houston,Texas,Houston Rockets
2582,Kelvin Cato,10,1998,2007,1974-08-26,Atlanta,Georgia,"University of South Alabama, Iowa State University",15th overall,1st round,Dallas Mavericks,1997,ORL,30.0,210.82,124.7378,2004-05,7992000.0,Orlando,Florida,Orlando Magic
2583,Kelvin Cato,10,1998,2007,1974-08-26,Atlanta,Georgia,"University of South Alabama, Iowa State University",15th overall,1st round,Dallas Mavericks,1997,DET,31.0,210.82,124.7378,2005-06,8640000.0,Detroit,Michigan,Detroit Pistons
2584,Kelvin Cato,10,1998,2007,1974-08-26,Atlanta,Georgia,"University of South Alabama, Iowa State University",15th overall,1st round,Dallas Mavericks,1997,NYK,32.0,210.82,124.7378,2006-07,1071225.0,New York,New York,New York Knicks
2585,Ahmad Caver,1,2022,2022,1996-09-12,Atlanta,Georgia,,,,,,,,,,,,,,
2586,Ben Clyde,1,1975,1975,1951-06-10,Albany,Georgia,Florida State University,89th overall,5th round,Boston Celtics,1974,,,,,,,,,
2587,Art Collins,1,1981,1981,1954-04-14,Sandersville,Georgia,St. Thomas University,103rd overall,6th round,Boston Celtics,1976,,,,,,,,,
2588,Wayne Cooper,14,1979,1992,1956-11-16,Milan,Georgia,University of New Orleans,40th overall,2nd round,Golden State Warriors,1978,,,,,,,,,
2589,Lanard Copeland,2,1990,1992,1965-07-16,Atlanta,Georgia,Georgia State University,,,,,,,,,,,,,
2590,Javaris Crittenton,2,2008,2009,1987-12-31,Atlanta,Georgia,Georgia Institute of Technology,19th overall,1st round,Los Angeles Lakers,2007,MEM,20.0,195.58,90.7184,2007-08,1285200.0,Memphis,Tennessee,Memphis Grizzlies
2591,Javaris Crittenton,2,2008,2009,1987-12-31,Atlanta,Georgia,Georgia Institute of Technology,19th overall,1st round,Los Angeles Lakers,2007,WAS,21.0,195.58,90.7184,2008-09,1381560.0,Washington DC,Washington DC,Washington Wizards
2592,Corey Crowder,2,1992,1995,1969-04-13,Carrollton,Georgia,Kentucky Wesleyan College,,,,,,,,,,,,,
2593,Jae Crowder,10,2013,2022,1990-07-06,Villa Rica,Georgia,Marquette University,34th overall,2nd round,Cleveland Cavaliers,2012,DAL,22.0,198.12,106.59412,2012-13,600491.0,Dallas,Texas,Dallas Mavericks
2594,Jae Crowder,10,2013,2022,1990-07-06,Villa Rica,Georgia,Marquette University,34th overall,2nd round,Cleveland Cavaliers,2012,DAL,23.0,198.12,106.59412,2013-14,788872.0,Dallas,Texas,Dallas Mavericks
2595,Jae Crowder,10,2013,2022,1990-07-06,Villa Rica,Georgia,Marquette University,34th overall,2nd round,Cleveland Cavaliers,2012,BOS,24.0,198.12,106.59412,2014-15,915243.0,Boston,Massachusetts,Boston Celtics
2596,Jae Crowder,10,2013,2022,1990-07-06,Villa Rica,Georgia,Marquette University,34th overall,2nd round,Cleveland Cavaliers,2012,BOS,25.0,198.12,106.59412,2015-16,6796117.0,Boston,Massachusetts,Boston Celtics
2597,Jae Crowder,10,2013,2022,1990-07-06,Villa Rica,Georgia,Marquette University,34th overall,2nd round,Cleveland Cavaliers,2012,BOS,26.0,198.12,106.59412,2016-17,6286408.0,Boston,Massachusetts,Boston Celtics
2598,Jae Crowder,10,2013,2022,1990-07-06,Villa Rica,Georgia,Marquette University,34th overall,2nd round,Cleveland Cavaliers,2012,UTA,27.0,198.12,106.59412,2017-18,6796117.0,Salt Lake City,Utah,Utah Jazz
2599,Jae Crowder,10,2013,2022,1990-07-06,Villa Rica,Georgia,Marquette University,34th overall,2nd round,Cleveland Cavaliers,2012,UTA,28.0,198.12,106.59412,2018-19,7305825.0,Salt Lake City,Utah,Utah Jazz
2600,Jae Crowder,10,2013,2022,1990-07-06,Villa Rica,Georgia,Marquette University,34th overall,2nd round,Cleveland Cavaliers,2012,MIA,29.0,198.12,106.59412,2019-20,7815533.0,Miami,Florida,Miami Heat
2601,Vonteego Cummings,3,2000,2002,1976-02-29,Thomson,Georgia,University of Pittsburgh,26th overall,1st round,Indiana Pacers,1999,GSW,24.0,190.5,86.18248,1999-00,2600000.0,San Francisco,California,Golden State Warriors
2602,Vonteego Cummings,3,2000,2002,1976-02-29,Thomson,Georgia,University of Pittsburgh,26th overall,1st round,Indiana Pacers,1999,GSW,25.0,190.5,86.18248,2000-01,757200.0,San Francisco,California,Golden State Warriors
2603,Vonteego Cummings,3,2000,2002,1976-02-29,Thomson,Georgia,University of Pittsburgh,26th overall,1st round,Indiana Pacers,1999,PHI,26.0,190.5,86.18248,2001-02,810000.0,Philadelphia,Pennsylvania,Philadelphia 76ers
2604,William Cunningham,2,1998,1999,1974-03-25,Augusta,Georgia,Temple University,,,,,,,,,,,,,
2605,Jermareo Davidson,2,2008,2009,1984-11-15,Atlanta,Georgia,University of Alabama,36th overall,2nd round,Golden State Warriors,2007,CHA,23.0,208.28,104.32616,2007-08,427163.0,Charlotte,North Carolina,Charlotte Hornets
2606,Jermareo Davidson,2,2008,2009,1984-11-15,Atlanta,Georgia,University of Alabama,36th overall,2nd round,Golden State Warriors,2007,CHA,23.0,208.28,104.32616,2007-08,427163.0,Charlotte,North Carolina,Charlotte Hornets
2607,Jermareo Davidson,2,2008,2009,1984-11-15,Atlanta,Georgia,University of Alabama,36th overall,2nd round,Golden State Warriors,2007,GSW,24.0,208.28,104.32616,2008-09,422725.0,San Francisco,California,Golden State Warriors
2608,Dale Davis,16,1992,2007,1969-03-25,Toccoa,Georgia,Clemson University,13th overall,1st round,Indiana Pacers,1991,IND,31.0,210.82,104.32616,1999-00,4490000.0,Indianapolis,Indiana,Indiana Pacers
2609,Dale Davis,16,1992,2007,1969-03-25,Toccoa,Georgia,Clemson University,13th overall,1st round,Indiana Pacers,1991,POR,32.0,210.82,114.305184,2000-01,6000000.0,Portland,Oregon,Portland Trail Blazers
2610,Dale Davis,16,1992,2007,1969-03-25,Toccoa,Georgia,Clemson University,13th overall,1st round,Indiana Pacers,1991,POR,33.0,210.82,114.305184,2001-02,7010000.0,Portland,Oregon,Portland Trail Blazers
2611,Dale Davis,16,1992,2007,1969-03-25,Toccoa,Georgia,Clemson University,13th overall,1st round,Indiana Pacers,1991,POR,34.0,210.82,114.305184,2002-03,8055000.0,Portland,Oregon,Portland Trail Blazers
2612,Dale Davis,16,1992,2007,1969-03-25,Toccoa,Georgia,Clemson University,13th overall,1st round,Indiana Pacers,1991,POR,35.0,210.82,114.305184,2003-04,9061875.0,Portland,Oregon,Portland Trail Blazers
2613,Dale Davis,16,1992,2007,1969-03-25,Toccoa,Georgia,Clemson University,13th overall,1st round,Indiana Pacers,1991,IND,36.0,210.82,114.305184,2004-05,10068750.0,Indianapolis,Indiana,Indiana Pacers
2614,Dale Davis,16,1992,2007,1969-03-25,Toccoa,Georgia,Clemson University,13th overall,1st round,Indiana Pacers,1991,DET,37.0,210.82,114.305184,2005-06,3500000.0,Detroit,Michigan,Detroit Pistons
2615,Dale Davis,16,1992,2007,1969-03-25,Toccoa,Georgia,Clemson University,13th overall,1st round,Indiana Pacers,1991,DET,38.0,210.82,114.305184,2006-07,3500000.0,Detroit,Michigan,Detroit Pistons
2616,Hook Dillon,1,1950,1950,1924-01-08,Savannah,Georgia,University of North Carolina,,1948 BAA Draf,Chicago Stags,,,,,,,,,,
2617,Jacky Dorsey,3,1978,1981,1954-12-18,Atlanta,Georgia,University of Georgia,26th overall,2nd round,New Orleans Jazz,1976,,,,,,,,,
2618,Toney Douglas,8,2010,2017,1986-03-16,Jonesboro,Georgia,"Auburn University, Florida State University",29th overall,1st round,Los Angeles Lakers,2009,NYK,24.0,185.42,90.7184,2009-10,996240.0,New York,New York,New York Knicks
